instance_id,task,condition,style,gold,model,model_family,is_think,predicted,parsed,exact,primary,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
connected_nodes/8,connected_nodes,components,zero_shot,"2, 3.",gemma4-12b-think,gemma4-12b,True,"2, 3",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,3200,correct,False
connected_nodes/8,connected_nodes,rwse,zero_shot,"2, 3.",gemma4-12b-think,gemma4-12b,True,"2, 3",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1625,correct,False
connected_nodes/9,connected_nodes,degree,zero_shot,"1, 2, 3.",gemma4-12b-think,gemma4-12b,True,"1, 2, 3",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,1005,correct,False
connected_nodes/10,connected_nodes,all,zero_shot,"1, 2, 3, 4, 5, 6, 7, 8.",gemma4-12b-think,gemma4-12b,True,"1, 2, 3, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,1107,correct,False
connected_nodes/11,connected_nodes,clustering,zero_shot,"1, 2, 4.",gemma4-12b-think,gemma4-12b,True,"1, 2, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,2401,correct,False
connected_nodes/11,connected_nodes,none,zero_shot,"1, 2, 4.",gemma4-12b-think,gemma4-12b,True,"1, 2, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,502,correct,False
connected_nodes/12,connected_nodes,components,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 10, 11.",gemma4-12b-think,gemma4-12b,True,"1, 2, 3, 4, 6, 7, 8, 9, 10, 11",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,3904,correct,False
connected_nodes/12,connected_nodes,rwse,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 10, 11.",gemma4-12b-think,gemma4-12b,True,"0, 2",True,0.0,0.16666666666666669,,True,ground_truth_file,,unaffected,False,0.082,16870,non_terminating,False
connected_nodes/13,connected_nodes,degree,zero_shot,"5, 8.",gemma4-12b-think,gemma4-12b,True,"5, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,3073,correct,False
connected_nodes/14,connected_nodes,all,zero_shot,"4, 5.",gemma4-12b-think,gemma4-12b,True,"4, 5",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,2358,correct,False
connected_nodes/15,connected_nodes,clustering,zero_shot,"3, 7, 12.",gemma4-12b-think,gemma4-12b,True,"3, 7, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1812,correct,False
connected_nodes/15,connected_nodes,none,zero_shot,"3, 7, 12.",gemma4-12b-think,gemma4-12b,True,"3, 7, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,2073,correct,False
connected_nodes/16,connected_nodes,components,zero_shot,"6, 7, 10, 13.",gemma4-12b-think,gemma4-12b,True,"6, 7, 10, 13",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,2547,correct,False
connected_nodes/16,connected_nodes,rwse,zero_shot,"6, 7, 10, 13.",gemma4-12b-think,gemma4-12b,True,"6, 7, 10, 13",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1680,correct,False
connected_nodes/17,connected_nodes,degree,zero_shot,"0, 3, 4, 6, 8, 9, 10, 11, 12, 16.",gemma4-12b-think,gemma4-12b,True,"0, 3, 4, 6, 8, 9, 10, 11, 12, 16",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,13973,correct,False
connected_nodes/18,connected_nodes,all,zero_shot,"3, 4, 5, 7, 8, 9, 10, 12, 13.",gemma4-12b-think,gemma4-12b,True,"3, 4, 5, 7, 8, 9, 10, 12, 13",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,1985,correct,False
connected_nodes/19,connected_nodes,clustering,zero_shot,"6, 11, 12, 17.",gemma4-12b-think,gemma4-12b,True,"6, 11, 12, 17",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1254,correct,False
connected_nodes/19,connected_nodes,none,zero_shot,"6, 11, 12, 17.",gemma4-12b-think,gemma4-12b,True,"6, 11, 12, 17",True,1.0,1.0,,True,ground_truth_file,,unaffected,True,0.082,19001,non_terminating,False
connected_nodes/20,connected_nodes,components,zero_shot,"0, 6, 10, 11.",gemma4-12b-think,gemma4-12b,True,"0, 6, 10, 11",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1410,correct,False
connected_nodes/20,connected_nodes,rwse,zero_shot,"0, 6, 10, 11.",gemma4-12b-think,gemma4-12b,True,1,True,0.0,0.0,,True,ground_truth_file,,unaffected,False,0.082,17282,non_terminating,False
connected_nodes/21,connected_nodes,degree,zero_shot,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15.",gemma4-12b-think,gemma4-12b,True,0,True,0.0,0.0,,True,ground_truth_file,,unaffected,False,0.208,14834,non_terminating,False
connected_nodes/22,connected_nodes,all,zero_shot,"3, 12.",gemma4-12b-think,gemma4-12b,True,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,2181,correct,False
connected_nodes/23,connected_nodes,clustering,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-12b-think,gemma4-12b,True,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,True,ground_truth_file,,unaffected,False,0.082,15224,non_terminating,False
connected_nodes/23,connected_nodes,none,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-12b-think,gemma4-12b,True,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,4533,correct,False
connected_nodes/24,connected_nodes,components,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-12b-think,gemma4-12b,True,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1901,correct,False
connected_nodes/24,connected_nodes,rwse,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-12b-think,gemma4-12b,True,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,4796,correct,False
connected_nodes/25,connected_nodes,degree,zero_shot,"1, 4.",gemma4-12b-think,gemma4-12b,True,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,927,correct,False
connected_nodes/26,connected_nodes,all,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-12b-think,gemma4-12b,True,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,2651,correct,False
connected_nodes/27,connected_nodes,clustering,zero_shot,"0, 2, 3, 5, 6.",gemma4-12b-think,gemma4-12b,True,"0, 2, 3, 5, 6",True,1.0,1.0,,True,ground_truth_file,,unaffected,False,0.082,20525,non_terminating,False
connected_nodes/27,connected_nodes,none,zero_shot,"0, 2, 3, 5, 6.",gemma4-12b-think,gemma4-12b,True,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,942,correct,False
connected_nodes/28,connected_nodes,components,zero_shot,"9, 11, 15.",gemma4-12b-think,gemma4-12b,True,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1339,correct,False
connected_nodes/28,connected_nodes,rwse,zero_shot,"9, 11, 15.",gemma4-12b-think,gemma4-12b,True,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1801,correct,False
connected_nodes/29,connected_nodes,degree,zero_shot,"4, 8, 9.",gemma4-12b-think,gemma4-12b,True,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,1271,correct,False
cycle_check/0,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,9625,correct,False
cycle_check/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,3343,correct,False
cycle_check/1,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,5419,correct,False
cycle_check/2,cycle_check,all,zero_shot,"No, there is no cycle.",gemma4-12b-think,gemma4-12b,True,No,True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.946,2957,correct,False
cycle_check/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4805,correct,False
cycle_check/3,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,5894,correct,False
cycle_check/4,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,4216,correct,False
cycle_check/4,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,5481,correct,False
cycle_check/5,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,6029,correct,False
cycle_check/6,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,True,ground_truth_file,,unaffected,False,0.946,13785,non_terminating,False
cycle_check/7,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,2693,correct,False
cycle_check/7,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,3436,correct,False
cycle_check/8,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,4202,correct,False
cycle_check/8,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4425,correct,False
cycle_check/9,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,2306,correct,False
cycle_check/10,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,1123,correct,False
cycle_check/11,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,3162,correct,False
cycle_check/11,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,2486,correct,False
cycle_check/12,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,3933,correct,False
cycle_check/12,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4315,correct,False
cycle_check/13,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,11537,correct,False
cycle_check/14,cycle_check,all,zero_shot,"No, there is no cycle.",gemma4-12b-think,gemma4-12b,True,No,True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.946,4526,correct,False
cycle_check/15,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,9828,correct,False
cycle_check/15,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4488,correct,False
cycle_check/16,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,6355,correct,False
cycle_check/16,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,5856,correct,False
cycle_check/17,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,7656,correct,False
cycle_check/18,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,4196,correct,False
cycle_check/19,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,6138,correct,False
cycle_check/19,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,True,ground_truth_file,,unaffected,True,0.832,15510,non_terminating,True
cycle_check/20,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,4468,correct,False
cycle_check/20,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4812,correct,False
cycle_check/21,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,4142,correct,False
cycle_check/22,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,8414,correct,False
cycle_check/23,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,True,ground_truth_file,,unaffected,False,0.832,18408,non_terminating,True
cycle_check/23,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4601,correct,False
cycle_check/24,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,4780,correct,False
cycle_check/24,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,4144,correct,False
cycle_check/25,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,3906,correct,False
cycle_check/26,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,4262,correct,False
cycle_check/27,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,3329,correct,False
cycle_check/27,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,3623,correct,False
cycle_check/28,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,1.0,9231,correct,False
cycle_check/28,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.832,5293,correct,False
cycle_check/29,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b-think,gemma4-12b,True,Yes,True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.946,5389,correct,False
node_count/0,node_count,clustering,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1552,correct,False
node_count/0,node_count,none,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.064,1490,correct,False
node_count/1,node_count,components,zero_shot, 10.,gemma4-12b-think,gemma4-12b,True,10,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.076,2301,correct,False
node_count/1,node_count,rwse,zero_shot, 10.,gemma4-12b-think,gemma4-12b,True,10,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,4123,correct,False
node_count/2,node_count,degree,zero_shot, 9.,gemma4-12b-think,gemma4-12b,True,9,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1699,correct,False
node_count/3,node_count,all,zero_shot, 11.,gemma4-12b-think,gemma4-12b,True,11,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2071,correct,False
node_count/4,node_count,clustering,zero_shot, 8.,gemma4-12b-think,gemma4-12b,True,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2543,correct,False
node_count/4,node_count,none,zero_shot, 8.,gemma4-12b-think,gemma4-12b,True,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,True,0.064,1984,correct,False
node_count/5,node_count,components,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.076,1460,correct,False
node_count/5,node_count,rwse,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1579,correct,False
node_count/6,node_count,degree,zero_shot, 19.,gemma4-12b-think,gemma4-12b,True,19,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,6634,correct,False
node_count/7,node_count,all,zero_shot, 8.,gemma4-12b-think,gemma4-12b,True,8,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1172,correct,False
node_count/8,node_count,clustering,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2719,correct,False
node_count/8,node_count,none,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.064,3548,correct,False
node_count/9,node_count,components,zero_shot, 5.,gemma4-12b-think,gemma4-12b,True,5,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.076,668,correct,False
node_count/9,node_count,rwse,zero_shot, 5.,gemma4-12b-think,gemma4-12b,True,5,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1243,correct,False
node_count/10,node_count,degree,zero_shot, 9.,gemma4-12b-think,gemma4-12b,True,9,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1615,correct,False
node_count/11,node_count,all,zero_shot, 6.,gemma4-12b-think,gemma4-12b,True,6,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1807,correct,False
node_count/12,node_count,clustering,zero_shot, 12.,gemma4-12b-think,gemma4-12b,True,12,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1052,correct,False
node_count/12,node_count,none,zero_shot, 12.,gemma4-12b-think,gemma4-12b,True,12,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.064,1994,correct,False
node_count/13,node_count,components,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.076,5259,correct,False
node_count/13,node_count,rwse,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,2039,correct,False
node_count/14,node_count,degree,zero_shot, 9.,gemma4-12b-think,gemma4-12b,True,9,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1865,correct,False
node_count/15,node_count,all,zero_shot, 13.,gemma4-12b-think,gemma4-12b,True,13,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1735,correct,False
node_count/16,node_count,clustering,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1224,correct,False
node_count/16,node_count,none,zero_shot, 18.,gemma4-12b-think,gemma4-12b,True,18,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.064,2316,correct,False
node_count/17,node_count,components,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,0.076,2766,correct,False
node_count/17,node_count,rwse,zero_shot, 17.,gemma4-12b-think,gemma4-12b,True,17,True,1.0,1.0,0.0,False,ground_truth_file,,unaffected,False,1.0,1521,correct,False
